participant_name,ev,market,line,type,game,date,over_odds,under_odds
Luguentz Dort,6.649999999999999,player_steals_over_under,0.5,over,fantasy__2023-11-28__9e84daa7eb41ca4863b5f0beb18929a6__player_steals_over_under.json,2023-11-28,-155.0,115.0
Rudy Gobert,6.649999999999999,player_steals_over_under,0.5,under,fantasy__2023-11-28__9e84daa7eb41ca4863b5f0beb18929a6__player_steals_over_under.json,2023-11-28,115.0,-155.0
Kevin Huerter,6.469999999999999,player_assists_over_under,2.5,under,fantasy__2023-11-28__8ae3da790922a6c04fdf93b042d97c0f__player_assists_over_under.json,2023-11-28,15.5,-157.25
Trae Young,6.420000000000002,player_assists_over_under,9.5,over,fantasy__2023-11-28__b4982d0f15a3e56fd5e443adc5504704__player_assists_over_under.json,2023-11-28,-157.0,16.5
Dejounte Murray,6.405000000000001,player_rebounds_over_under,4.5,under,fantasy__2023-11-28__b4982d0f15a3e56fd5e443adc5504704__player_rebounds_over_under.json,2023-11-28,114.75,-154.25
Mark Williams,6.329999999999998,player_points_over_under,10.5,under,fantasy__2023-11-28__44389bc744e9faab4cac2017c771ad91__player_points_over_under.json,2023-11-28,115.0,-150.0
De'Aaron Fox,6.329999999999998,player_assists_rebounds_over_under,10.5,under,fantasy__2023-11-28__8ae3da790922a6c04fdf93b042d97c0f__player_assists_rebounds_over_under.json,2023-11-28,115.0,-150.0
Shai Gilgeous-Alexander,6.254999999999999,player_blocks_over_under,0.5,under,fantasy__2023-11-28__9e84daa7eb41ca4863b5f0beb18929a6__player_blocks_over_under.json,2023-11-28,16.0,-154.5
Chris Paul,6.219999999999999,player_points_over_under,8.5,under,fantasy__2023-11-28__8ae3da790922a6c04fdf93b042d97c0f__player_points_over_under.json,2023-11-28,114.0,-150.0
Saddiq Bey,6.170000000000002,player_rebounds_over_under,5.5,over,fantasy__2023-11-28__b4982d0f15a3e56fd5e443adc5504704__player_rebounds_over_under.json,2023-11-28,-151.0,113.0
Mark Williams,5.75,player_assists_rebounds_over_under,9.5,over,fantasy__2023-11-28__44389bc744e9faab4cac2017c771ad91__player_assists_rebounds_over_under.json,2023-11-28,-150.0,110.0
Naz Reid,5.75,player_assists_points_over_under,11.5,over,fantasy__2023-11-28__9e84daa7eb41ca4863b5f0beb18929a6__player_assists_points_over_under.json,2023-11-28,-150.0,110.0
Dejounte Murray,5.649999999999999,player_points_over_under,18.5,under,fantasy__2023-11-28__b4982d0f15a3e56fd5e443adc5504704__player_points_over_under.json,2023-11-28,108.0,-152.0
Terry Rozier,5.619999999999997,player_threes_over_under,2.5,under,fantasy__2023-11-28__44389bc744e9faab4cac2017c771ad91__player_threes_over_under.json,2023-11-28,110.0,-148.0
Kevin Love,5.600000000000001,player_assists_points_rebounds_over_under,20.5,under,fantasy__2023-11-28__d930e4be30a15bf0248c93f3e1ccd9c6__player_assists_points_rebounds_over_under.json,2023-11-28,111.0,-146.0
Brandon Miller,5.555,player_rebounds_over_under,4.5,under,fantasy__2023-11-28__44389bc744e9faab4cac2017c771ad91__player_rebounds_over_under.json,2023-11-28,10.5,-149.5
Jayson Tatum,5.535,player_threes_over_under,3.5,under,fantasy__2023-11-28__c3b8f5ba423775fccaab645b1f0d0a1a__player_threes_over_under.json,2023-11-28,12.0,-147.5
Scottie Barnes,5.409999999999997,player_assists_points_rebounds_over_under,30.5,over,fantasy__2023-11-28__7560c4a7a4f4f6a27f3bccc857f18f47__player_assists_points_rebounds_over_under.json,2023-11-28,-145.0,110.0
Caleb Martin,5.409999999999997,player_points_over_under,11.5,over,fantasy__2023-11-28__d930e4be30a15bf0248c93f3e1ccd9c6__player_points_over_under.json,2023-11-28,-145.0,110.0
Josh Green,5.409999999999997,player_points_over_under,7.5,under,fantasy__2023-11-28__ecd5bcffdc2e235402b32ebc19d2721e__player_points_over_under.json,2023-11-28,110.0,-145.0
Terry Rozier,5.409999999999997,player_assists_rebounds_over_under,9.5,under,fantasy__2023-11-28__44389bc744e9faab4cac2017c771ad91__player_assists_rebounds_over_under.json,2023-11-28,110.0,-145.0
Trey Lyles,5.409999999999997,player_rebounds_over_under,5.5,over,fantasy__2023-11-28__8ae3da790922a6c04fdf93b042d97c0f__player_rebounds_over_under.json,2023-11-28,-145.0,110.0
Nicolas Claxton,5.409999999999997,player_points_rebounds_over_under,21.5,under,fantasy__2023-11-28__7560c4a7a4f4f6a27f3bccc857f18f47__player_points_rebounds_over_under.json,2023-11-28,110.0,-145.0
Draymond Green,5.409999999999997,player_assists_points_over_under,14.5,over,fantasy__2023-11-28__8ae3da790922a6c04fdf93b042d97c0f__player_assists_points_over_under.json,2023-11-28,-145.0,110.0
Onyeka Okongwu,5.330000000000002,player_rebounds_over_under,7.5,under,fantasy__2023-11-28__b4982d0f15a3e56fd5e443adc5504704__player_rebounds_over_under.json,2023-11-28,10.0,-145.5
Draymond Green,5.239999999999998,player_points_over_under,7.5,over,fantasy__2023-11-28__8ae3da790922a6c04fdf93b042d97c0f__player_points_over_under.json,2023-11-28,-147.0,108.0
Harrison Barnes,5.229999999999997,player_assists_points_rebounds_over_under,19.5,under,fantasy__2023-11-28__8ae3da790922a6c04fdf93b042d97c0f__player_assists_points_rebounds_over_under.json,2023-11-28,109.0,-144.0
Keyonte George,16.540000000000006,player_assists_rebounds_over_under,8.5,under,fantasy__2023-11-27__5f533292ed042ae129852f545d8046b5__player_assists_rebounds_over_under.json,2023-11-27,180.0,-245.0
Tyus Jones,16.0,player_blocks_steals_over_under,1.5,under,fantasy__2023-11-27__37180af8d87aafaf48c872e2f972feea__player_blocks_steals_over_under.json,2023-11-27,175.0,-240.0
Bilal Coulibaly,15.450000000000003,player_rebounds_over_under,3.5,under,fantasy__2023-11-27__37180af8d87aafaf48c872e2f972feea__player_rebounds_over_under.json,2023-11-27,170.0,-235.0
John Collins,14.719999999999999,player_blocks_steals_over_under,1.5,under,fantasy__2023-11-27__5f533292ed042ae129852f545d8046b5__player_blocks_steals_over_under.json,2023-11-27,165.0,-225.0
Dyson Daniels,14.719999999999999,player_rebounds_over_under,4.5,under,fantasy__2023-11-27__5f533292ed042ae129852f545d8046b5__player_rebounds_over_under.json,2023-11-27,165.0,-225.0
Naji Marshall,12.689999999999998,player_steals_over_under,0.5,under,fantasy__2023-11-27__5f533292ed042ae129852f545d8046b5__player_steals_over_under.json,2023-11-27,150.0,-205.0
Kawhi Leonard,11.82,player_assists_rebounds_over_under,8.5,under,fantasy__2023-11-27__beb0ba03d52c53c28b196fbcfb93b355__player_assists_rebounds_over_under.json,2023-11-27,145.0,-195.0
Corey Kispert,11.130000000000003,player_rebounds_over_under,2.5,over,fantasy__2023-11-27__37180af8d87aafaf48c872e2f972feea__player_rebounds_over_under.json,2023-11-27,-190.0,140.0
Jordan Poole,10.399999999999999,player_rebounds_over_under,2.5,under,fantasy__2023-11-27__37180af8d87aafaf48c872e2f972feea__player_rebounds_over_under.json,2023-11-27,135.0,-185.0
Terance Mann,10.170000000000002,player_points_over_under,7.5,under,fantasy__2023-11-27__beb0ba03d52c53c28b196fbcfb93b355__player_points_over_under.json,2023-11-27,135.0,-180.0
Jerami Grant,10.170000000000002,player_blocks_steals_over_under,1.5,under,fantasy__2023-11-27__a79ba072ea163e101129c410e5bb3b7e__player_blocks_steals_over_under.json,2023-11-27,135.0,-180.0
Tyus Jones,10.170000000000002,player_assists_over_under,5.5,under,fantasy__2023-11-27__37180af8d87aafaf48c872e2f972feea__player_assists_over_under.json,2023-11-27,135.0,-180.0
Collin Sexton,10.170000000000002,player_assists_over_under,2.5,under,fantasy__2023-11-27__5f533292ed042ae129852f545d8046b5__player_assists_over_under.json,2023-11-27,135.0,-180.0
Simone Fontecchio,10.170000000000002,player_steals_over_under,0.5,under,fantasy__2023-11-27__5f533292ed042ae129852f545d8046b5__player_steals_over_under.json,2023-11-27,135.0,-180.0
Collin Sexton,8.619999999999997,player_blocks_steals_over_under,0.5,under,fantasy__2023-11-27__5f533292ed042ae129852f545d8046b5__player_blocks_steals_over_under.json,2023-11-27,125.0,-170.0
Jalen Duren,8.350000000000001,player_assists_points_rebounds_over_under,27.5,under,fantasy__2023-11-27__37180af8d87aafaf48c872e2f972feea__player_assists_points_rebounds_over_under.json,2023-11-27,125.0,-165.0
Simone Fontecchio,8.350000000000001,player_points_over_under,9.5,over,fantasy__2023-11-27__5f533292ed042ae129852f545d8046b5__player_points_over_under.json,2023-11-27,-165.0,125.0
Deandre Ayton,8.350000000000001,player_assists_rebounds_over_under,13.5,under,fantasy__2023-11-27__a79ba072ea163e101129c410e5bb3b7e__player_assists_rebounds_over_under.json,2023-11-27,125.0,-165.0
Talen Horton-Tucker,8.350000000000001,player_rebounds_over_under,2.5,under,fantasy__2023-11-27__5f533292ed042ae129852f545d8046b5__player_rebounds_over_under.json,2023-11-27,125.0,-165.0
Reggie Jackson,7.799999999999997,player_threes_over_under,1.5,under,fantasy__2023-11-27__beb0ba03d52c53c28b196fbcfb93b355__player_threes_over_under.json,2023-11-27,120.0,-165.0
Jerami Grant,7.630000000000003,player_threes_over_under,2.5,under,fantasy__2023-11-27__a79ba072ea163e101129c410e5bb3b7e__player_threes_over_under.json,2023-11-27,121.0,-160.0
Nicolas Batum,7.520000000000003,player_blocks_steals_over_under,1.5,over,fantasy__2023-11-27__59b4ec4109b7d0ce31f68cbc8dfe4359__player_blocks_steals_over_under.json,2023-11-27,-160.0,120.0
Naji Marshall,7.520000000000003,player_rebounds_over_under,3.5,over,fantasy__2023-11-27__5f533292ed042ae129852f545d8046b5__player_rebounds_over_under.json,2023-11-27,-160.0,120.0
Malcolm Brogdon,7.520000000000003,player_points_rebounds_over_under,24.5,under,fantasy__2023-11-27__a79ba072ea163e101129c410e5bb3b7e__player_points_rebounds_over_under.json,2023-11-27,120.0,-160.0
Omer Yurtseven,7.210000000000001,player_points_over_under,7.5,under,fantasy__2023-11-27__5f533292ed042ae129852f545d8046b5__player_points_over_under.json,2023-11-27,120.0,-155.0
Herbert Jones,7.0,player_rebounds_over_under,3.5,over,fantasy__2023-11-27__5f533292ed042ae129852f545d8046b5__player_rebounds_over_under.json,2023-11-27,-157.0,117.0
Scoot Henderson,6.879999999999999,player_points_over_under,9.5,over,fantasy__2023-11-27__a79ba072ea163e101129c410e5bb3b7e__player_points_over_under.json,2023-11-27,-155.0,117.5
Dyson Daniels,6.649999999999999,player_assists_rebounds_over_under,9.5,under,fantasy__2023-11-27__5f533292ed042ae129852f545d8046b5__player_assists_rebounds_over_under.json,2023-11-27,115.0,-155.0
Alec Burks,6.649999999999999,player_rebounds_over_under,2.5,under,fantasy__2023-11-27__37180af8d87aafaf48c872e2f972feea__player_rebounds_over_under.json,2023-11-27,115.0,-155.0
Reggie Jackson,6.649999999999999,player_assists_over_under,6.5,over,fantasy__2023-11-27__beb0ba03d52c53c28b196fbcfb93b355__player_assists_over_under.json,2023-11-27,-155.0,115.0
Christian Wood,6.649999999999999,player_points_rebounds_over_under,13.5,under,fantasy__2023-11-27__59b4ec4109b7d0ce31f68cbc8dfe4359__player_points_rebounds_over_under.json,2023-11-27,115.0,-155.0
Buddy Hield,6.599999999999998,player_rebounds_over_under,4.5,under,fantasy__2023-11-27__a79ba072ea163e101129c410e5bb3b7e__player_rebounds_over_under.json,2023-11-27,116.0,-155.5
Shaedon Sharpe,6.5,player_assists_over_under,3.5,under,fantasy__2023-11-27__a79ba072ea163e101129c410e5bb3b7e__player_assists_over_under.json,2023-11-27,115.5,-154.0
Obi Toppin,6.329999999999998,player_points_over_under,11.5,under,fantasy__2023-11-27__a79ba072ea163e101129c410e5bb3b7e__player_points_over_under.json,2023-11-27,115.0,-150.0
Malcolm Brogdon,6.329999999999998,player_assists_rebounds_over_under,11.5,under,fantasy__2023-11-27__a79ba072ea163e101129c410e5bb3b7e__player_assists_rebounds_over_under.json,2023-11-27,115.0,-150.0
Austin Reaves,6.329999999999998,player_rebounds_over_under,4.5,under,fantasy__2023-11-27__59b4ec4109b7d0ce31f68cbc8dfe4359__player_rebounds_over_under.json,2023-11-27,115.0,-150.0
Nicolas Batum,6.329999999999998,player_points_rebounds_over_under,10.5,over,fantasy__2023-11-27__59b4ec4109b7d0ce31f68cbc8dfe4359__player_points_rebounds_over_under.json,2023-11-27,-150.0,115.0
Daniel Gafford,6.329999999999998,player_points_rebounds_over_under,17.5,over,fantasy__2023-11-27__37180af8d87aafaf48c872e2f972feea__player_points_rebounds_over_under.json,2023-11-27,-150.0,115.0
Tyrese Maxey,6.265000000000001,player_assists_over_under,6.5,over,fantasy__2023-11-27__59b4ec4109b7d0ce31f68cbc8dfe4359__player_assists_over_under.json,2023-11-27,-159.0,16.0
Herbert Jones,6.055,player_assists_over_under,2.5,under,fantasy__2023-11-27__5f533292ed042ae129852f545d8046b5__player_assists_over_under.json,2023-11-27,16.0,-154.0
Jalen Duren,6.039999999999999,player_assists_points_rebounds_over_under,27.5,over,fantasy__2023-11-27__37180af8d87aafaf48c872e2f972feea__player_assists_points_rebounds_over_under.json,2023-11-27,-149.0,113.0
Paul George,5.920000000000002,player_threes_over_under,3.5,under,fantasy__2023-11-27__beb0ba03d52c53c28b196fbcfb93b355__player_threes_over_under.json,2023-11-27,112.0,-149.0
De'Anthony Melton,5.75,player_threes_over_under,2.5,over,fantasy__2023-11-27__59b4ec4109b7d0ce31f68cbc8dfe4359__player_threes_over_under.json,2023-11-27,-150.0,110.0
John Collins,5.75,player_assists_rebounds_over_under,8.5,under,fantasy__2023-11-27__5f533292ed042ae129852f545d8046b5__player_assists_rebounds_over_under.json,2023-11-27,110.0,-150.0
D'Angelo Russell,5.75,player_points_rebounds_over_under,17.5,under,fantasy__2023-11-27__59b4ec4109b7d0ce31f68cbc8dfe4359__player_points_rebounds_over_under.json,2023-11-27,110.0,-150.0
Deni Avdija,5.655000000000001,player_assists_over_under,3.5,over,fantasy__2023-11-27__37180af8d87aafaf48c872e2f972feea__player_assists_over_under.json,2023-11-27,-148.0,111.0
Christian Wood,5.649999999999999,player_points_over_under,8.5,under,fantasy__2023-11-27__59b4ec4109b7d0ce31f68cbc8dfe4359__player_points_over_under.json,2023-11-27,110.5,-148.0
Tyus Jones,5.619999999999997,player_points_over_under,11.5,over,fantasy__2023-11-27__37180af8d87aafaf48c872e2f972feea__player_points_over_under.json,2023-11-27,-148.0,110.0
Tobias Harris,5.525000000000002,player_assists_over_under,2.5,under,fantasy__2023-11-27__59b4ec4109b7d0ce31f68cbc8dfe4359__player_assists_over_under.json,2023-11-27,11.0,-147.5
Keyonte George,5.414999999999999,player_assists_over_under,5.5,under,fantasy__2023-11-27__5f533292ed042ae129852f545d8046b5__player_assists_over_under.json,2023-11-27,10.0,-148.5
Toumani Camara,5.409999999999997,player_points_over_under,6.5,over,fantasy__2023-11-27__a79ba072ea163e101129c410e5bb3b7e__player_points_over_under.json,2023-11-27,-145.0,110.0
Austin Reaves,5.409999999999997,player_assists_rebounds_over_under,9.5,under,fantasy__2023-11-27__59b4ec4109b7d0ce31f68cbc8dfe4359__player_assists_rebounds_over_under.json,2023-11-27,110.0,-145.0
De'Anthony Melton,5.409999999999997,player_rebounds_over_under,4.5,under,fantasy__2023-11-27__59b4ec4109b7d0ce31f68cbc8dfe4359__player_rebounds_over_under.json,2023-11-27,110.0,-145.0
Malcolm Brogdon,5.409999999999997,player_rebounds_over_under,4.5,under,fantasy__2023-11-27__a79ba072ea163e101129c410e5bb3b7e__player_rebounds_over_under.json,2023-11-27,110.0,-145.0
Max Christie,5.409999999999997,player_points_rebounds_over_under,10.5,under,fantasy__2023-11-27__59b4ec4109b7d0ce31f68cbc8dfe4359__player_points_rebounds_over_under.json,2023-11-27,110.0,-145.0
Taurean Prince,5.409999999999997,player_points_rebounds_over_under,11.5,over,fantasy__2023-11-27__59b4ec4109b7d0ce31f68cbc8dfe4359__player_points_rebounds_over_under.json,2023-11-27,-145.0,110.0
Kyle Kuzma,5.155000000000001,player_threes_over_under,2.5,under,fantasy__2023-11-27__37180af8d87aafaf48c872e2f972feea__player_threes_over_under.json,2023-11-27,108.5,-144.0
Devin Booker,16.0,player_rebounds_over_under,4.5,under,fantasy__2023-11-26__fe71538c471b75908cca4a780b876140__player_rebounds_over_under.json,2023-11-26,175.0,-240.0
Nickeil Alexander-Walker,16.0,player_assists_over_under,2.5,under,fantasy__2023-11-26__5431b2939a004ef6bbfc92a03ef53ae4__player_assists_over_under.json,2023-11-26,175.0,-240.0
Malcolm Brogdon,16.0,player_steals_over_under,0.5,under,fantasy__2023-11-26__82329ee276c89e6916dd905a181e4648__player_steals_over_under.json,2023-11-26,175.0,-240.0
Dejounte Murray,15.299999999999997,player_blocks_steals_over_under,1.5,under,fantasy__2023-11-26__07b37a253805787c50c700c116f28bee__player_blocks_steals_over_under.json,2023-11-26,170.0,-230.0
Malik Beasley,15.299999999999997,player_assists_points_over_under,11.5,under,fantasy__2023-11-26__82329ee276c89e6916dd905a181e4648__player_assists_points_over_under.json,2023-11-26,170.0,-230.0
Michael Porter Jr.,13.96,player_rebounds_over_under,7.5,under,fantasy__2023-11-26__37bf84b93c8cfd7f3866940887980ff1__player_rebounds_over_under.json,2023-11-26,160.0,-215.0
Rudy Gobert,13.96,player_assists_points_over_under,13.5,under,fantasy__2023-11-26__5431b2939a004ef6bbfc92a03ef53ae4__player_assists_points_over_under.json,2023-11-26,160.0,-215.0
Franz Wagner,13.509999999999998,player_blocks_steals_over_under,1.5,under,fantasy__2023-11-26__2a67246308b8b97ce1a8c524c44cd223__player_blocks_steals_over_under.json,2023-11-26,155.0,-215.0
Damian Lillard,12.579999999999998,player_assists_points_rebounds_over_under,40.5,under,fantasy__2023-11-26__82329ee276c89e6916dd905a181e4648__player_assists_points_rebounds_over_under.json,2023-11-26,145.0,-215.0
Shaedon Sharpe,12.579999999999998,player_assists_points_rebounds_over_under,24.5,under,fantasy__2023-11-26__82329ee276c89e6916dd905a181e4648__player_assists_points_rebounds_over_under.json,2023-11-26,145.0,-215.0
Kentavious Caldwell-Pope,12.5,player_assists_points_rebounds_over_under,19.5,under,fantasy__2023-11-26__37bf84b93c8cfd7f3866940887980ff1__player_assists_points_rebounds_over_under.json,2023-11-26,150.0,-200.0
Cameron Johnson,11.130000000000003,player_assists_over_under,2.5,over,fantasy__2023-11-26__5b18c0b0b0d1669b7c4aee9aa5a2edba__player_assists_over_under.json,2023-11-26,-190.0,140.0
Keldon Johnson,11.130000000000003,player_assists_over_under,3.5,under,fantasy__2023-11-26__37bf84b93c8cfd7f3866940887980ff1__player_assists_over_under.json,2023-11-26,140.0,-190.0
Mitchell Robinson,11.130000000000003,player_points_rebounds_over_under,16.5,under,fantasy__2023-11-26__fe71538c471b75908cca4a780b876140__player_points_rebounds_over_under.json,2023-11-26,140.0,-190.0
Nikola Vucevic,10.909999999999997,player_assists_rebounds_over_under,14.5,over,fantasy__2023-11-26__5b18c0b0b0d1669b7c4aee9aa5a2edba__player_assists_rebounds_over_under.json,2023-11-26,-185.0,140.0
Anthony Edwards,10.399999999999999,player_assists_rebounds_over_under,10.5,under,fantasy__2023-11-26__5431b2939a004ef6bbfc92a03ef53ae4__player_assists_rebounds_over_under.json,2023-11-26,135.0,-185.0
Nickeil Alexander-Walker,10.170000000000002,player_rebounds_over_under,2.5,under,fantasy__2023-11-26__5431b2939a004ef6bbfc92a03ef53ae4__player_rebounds_over_under.json,2023-11-26,135.0,-180.0
Devin Vassell,10.170000000000002,player_rebounds_over_under,3.5,under,fantasy__2023-11-26__37bf84b93c8cfd7f3866940887980ff1__player_rebounds_over_under.json,2023-11-26,135.0,-180.0
Malcolm Brogdon,9.93,player_assists_points_rebounds_over_under,27.5,over,fantasy__2023-11-26__82329ee276c89e6916dd905a181e4648__player_assists_points_rebounds_over_under.json,2023-11-26,-186.0,130.0
Santi Aldama,9.149999999999999,player_assists_rebounds_over_under,8.5,under,fantasy__2023-11-26__5431b2939a004ef6bbfc92a03ef53ae4__player_assists_rebounds_over_under.json,2023-11-26,130.0,-170.0
Deandre Ayton,9.149999999999999,player_assists_rebounds_over_under,11.5,under,fantasy__2023-11-26__82329ee276c89e6916dd905a181e4648__player_assists_rebounds_over_under.json,2023-11-26,130.0,-170.0
Devin Booker,9.149999999999999,player_assists_points_over_under,37.5,over,fantasy__2023-11-26__fe71538c471b75908cca4a780b876140__player_assists_points_over_under.json,2023-11-26,-170.0,130.0
Jaren Jackson Jr.,8.619999999999997,player_points_over_under,19.5,over,fantasy__2023-11-26__5431b2939a004ef6bbfc92a03ef53ae4__player_points_over_under.json,2023-11-26,-170.0,125.0
Malcolm Brogdon,8.59,player_rebounds_over_under,3.5,over,fantasy__2023-11-26__82329ee276c89e6916dd905a181e4648__player_rebounds_over_under.json,2023-11-26,-175.0,131.5
Onyeka Okongwu,8.350000000000001,player_blocks_steals_over_under,1.5,over,fantasy__2023-11-26__07b37a253805787c50c700c116f28bee__player_blocks_steals_over_under.json,2023-11-26,-165.0,125.0
Brook Lopez,8.350000000000001,player_assists_points_over_under,15.5,under,fantasy__2023-11-26__82329ee276c89e6916dd905a181e4648__player_assists_points_over_under.json,2023-11-26,125.0,-165.0
Bobby Portis,8.240000000000002,player_points_over_under,10.5,over,fantasy__2023-11-26__82329ee276c89e6916dd905a181e4648__player_points_over_under.json,2023-11-26,-165.0,124.0
Mitchell Robinson,7.664999999999999,player_rebounds_over_under,9.5,over,fantasy__2023-11-26__fe71538c471b75908cca4a780b876140__player_rebounds_over_under.json,2023-11-26,-171.5,26.5
Damian Lillard,7.630000000000003,player_rebounds_over_under,4.5,under,fantasy__2023-11-26__82329ee276c89e6916dd905a181e4648__player_rebounds_over_under.json,2023-11-26,120.0,-162.0
Reggie Jackson,7.600000000000001,player_rebounds_over_under,2.5,over,fantasy__2023-11-26__37bf84b93c8cfd7f3866940887980ff1__player_rebounds_over_under.json,2023-11-26,-165.0,23.5
Michael Porter Jr.,6.880000000000003,player_rebounds_over_under,7.5,over,fantasy__2023-11-26__37bf84b93c8cfd7f3866940887980ff1__player_rebounds_over_under.json,2023-11-26,-155.0,117.0
Shaedon Sharpe,6.68,player_assists_over_under,3.5,under,fantasy__2023-11-26__82329ee276c89e6916dd905a181e4648__player_assists_over_under.json,2023-11-26,116.5,-155.5
Desmond Bane,6.649999999999999,player_rebounds_over_under,4.5,under,fantasy__2023-11-26__5431b2939a004ef6bbfc92a03ef53ae4__player_rebounds_over_under.json,2023-11-26,115.0,-155.0
Max Strus,6.009999999999998,player_threes_over_under,2.5,under,fantasy__2023-11-26__206c495ba01c51a6bea7a778aa6287c8__player_threes_over_under.json,2023-11-26,13.5,-152.0
Bogdan Bogdanovic,5.969999999999999,player_threes_over_under,2.5,over,fantasy__2023-11-26__07b37a253805787c50c700c116f28bee__player_threes_over_under.json,2023-11-26,-149.0,112.5
Devin Booker,5.870000000000001,player_assists_points_rebounds_over_under,42.5,under,fantasy__2023-11-26__fe71538c471b75908cca4a780b876140__player_assists_points_rebounds_over_under.json,2023-11-26,12.5,-158.5
Jusuf Nurkic,5.794999999999998,player_points_over_under,11.5,under,fantasy__2023-11-26__fe71538c471b75908cca4a780b876140__player_points_over_under.json,2023-11-26,11.0,-153.0
Brook Lopez,5.75,player_assists_points_rebounds_over_under,21.5,over,fantasy__2023-11-26__82329ee276c89e6916dd905a181e4648__player_assists_points_rebounds_over_under.json,2023-11-26,-150.0,110.0
Josh Hart,5.75,player_points_over_under,6.5,under,fantasy__2023-11-26__fe71538c471b75908cca4a780b876140__player_points_over_under.json,2023-11-26,110.0,-150.0
Mike Conley,5.75,player_assists_rebounds_over_under,8.5,under,fantasy__2023-11-26__5431b2939a004ef6bbfc92a03ef53ae4__player_assists_rebounds_over_under.json,2023-11-26,110.0,-150.0
Jusuf Nurkic,5.75,player_points_rebounds_over_under,20.5,under,fantasy__2023-11-26__fe71538c471b75908cca4a780b876140__player_points_rebounds_over_under.json,2023-11-26,110.0,-150.0
Deandre Ayton,5.740000000000002,player_points_over_under,13.5,over,fantasy__2023-11-26__82329ee276c89e6916dd905a181e4648__player_points_over_under.json,2023-11-26,-151.0,13.0
Shaedon Sharpe,5.619999999999997,player_rebounds_over_under,4.5,under,fantasy__2023-11-26__82329ee276c89e6916dd905a181e4648__player_rebounds_over_under.json,2023-11-26,110.0,-148.0
Jaren Jackson Jr.,5.619999999999997,player_steals_over_under,0.5,over,fantasy__2023-11-26__5431b2939a004ef6bbfc92a03ef53ae4__player_steals_over_under.json,2023-11-26,-148.0,110.0
Mark Williams,5.409999999999997,player_assists_points_rebounds_over_under,22.5,over,fantasy__2023-11-26__2a67246308b8b97ce1a8c524c44cd223__player_assists_points_rebounds_over_under.json,2023-11-26,-145.0,110.0
Quentin Grimes,5.409999999999997,player_points_over_under,6.5,under,fantasy__2023-11-26__fe71538c471b75908cca4a780b876140__player_points_over_under.json,2023-11-26,110.0,-145.0
Scottie Barnes,5.409999999999997,player_blocks_over_under,0.5,under,fantasy__2023-11-26__206c495ba01c51a6bea7a778aa6287c8__player_blocks_over_under.json,2023-11-26,110.0,-145.0
Michael Porter Jr.,5.409999999999997,player_blocks_over_under,0.5,under,fantasy__2023-11-26__37bf84b93c8cfd7f3866940887980ff1__player_blocks_over_under.json,2023-11-26,110.0,-145.0
Miles Bridges,5.409999999999997,player_assists_rebounds_over_under,9.5,over,fantasy__2023-11-26__2a67246308b8b97ce1a8c524c44cd223__player_assists_rebounds_over_under.json,2023-11-26,-145.0,110.0
Giannis Antetokounmpo,5.409999999999997,player_assists_over_under,5.5,under,fantasy__2023-11-26__82329ee276c89e6916dd905a181e4648__player_assists_over_under.json,2023-11-26,110.0,-145.0
Jusuf Nurkic,5.229999999999997,player_assists_points_rebounds_over_under,24.5,under,fantasy__2023-11-26__fe71538c471b75908cca4a780b876140__player_assists_points_rebounds_over_under.json,2023-11-26,109.0,-144.0
Lamelo Ball,5.229999999999997,player_points_over_under,25.5,under,fantasy__2023-11-26__2a67246308b8b97ce1a8c524c44cd223__player_points_over_under.json,2023-11-26,109.0,-144.0
Goga Bitadze,5.039999999999999,player_rebounds_over_under,7.5,over,fantasy__2023-11-26__2a67246308b8b97ce1a8c524c44cd223__player_rebounds_over_under.json,2023-11-26,-143.0,108.0
Goga Bitadze,5.039999999999999,player_rebounds_over_under,7.5,under,fantasy__2023-11-26__2a67246308b8b97ce1a8c524c44cd223__player_rebounds_over_under.json,2023-11-26,108.0,-143.0
Jerami Grant,5.035,player_steals_over_under,0.5,over,fantasy__2023-11-26__82329ee276c89e6916dd905a181e4648__player_steals_over_under.json,2023-11-26,-142.5,108.5
Anthony Davis,16.129999999999995,player_rebounds_over_under,12.5,over,fantasy__2023-11-25__fd6347c35534674c4c70a8c51be6796d__player_rebounds_over_under.json,2023-11-25,-245.0,175.0
De'Andre Hunter,16.0,player_threes_over_under,1.5,over,fantasy__2023-11-25__7db4aed91373920e86d3fdcc19d5ecfe__player_threes_over_under.json,2023-11-25,-240.0,175.0
Tobias Harris,15.450000000000003,player_blocks_steals_over_under,1.5,under,fantasy__2023-11-25__82a3104257e1d8c3274f69b3cc99e510__player_blocks_steals_over_under.json,2023-11-25,170.0,-235.0
De'Andre Hunter,14.129999999999995,player_steals_over_under,0.5,under,fantasy__2023-11-25__7db4aed91373920e86d3fdcc19d5ecfe__player_steals_over_under.json,2023-11-25,160.0,-220.0
Nicolas Claxton,14.129999999999995,player_steals_over_under,0.5,under,fantasy__2023-11-25__126bfb3db72e13cd27495fd0e4effe76__player_steals_over_under.json,2023-11-25,160.0,-220.0
Collin Sexton,13.340000000000003,player_assists_over_under,2.5,under,fantasy__2023-11-25__160e0c3fbcf99696fece1799bb442cbc__player_assists_over_under.json,2023-11-25,155.0,-210.0
