timestamp,handicap,odds,participant,participant_name,name,description
2024-01-27T17:12:03,2.5,-275,,,Under,Isaiah Stewart Total Assists
2024-01-27T16:33:02,3.5,-700,,,Under,Isaiah Stewart Total Assists
2024-01-27T18:36:06,1.5,-185,,,Under,Jaden Ivey Total Assists
2024-01-27T18:03:02,2.5,-150,,,Under,Jaden Ivey Total Assists
2024-01-27T17:24:14,3.5,-160,,,Under,Jaden Ivey Total Assists
2024-01-27T17:12:03,4.5,-170,,,Under,Jaden Ivey Total Assists
2024-01-27T17:12:03,5.5,-375,,,Under,Jaden Ivey Total Assists
2024-01-27T17:12:03,1.5,125,,,Under,Jalen Duren Total Assists
2024-01-27T17:12:03,2.5,-240,,,Under,Jalen Duren Total Assists
2024-01-27T18:00:03,3.5,-185,,,Under,Jalen Duren Total Assists
2024-01-27T18:06:09,4.5,-225,,,Under,Jalen Duren Total Assists
2024-01-27T18:24:10,2.5,-140,,,Under,Jordan Poole Total Assists
2024-01-27T18:28:12,3.5,-190,,,Under,Jordan Poole Total Assists
2024-01-27T17:12:03,4.5,-375,,,Under,Jordan Poole Total Assists
2024-01-27T17:12:03,3.5,210,,,Under,Kyle Kuzma Total Assists
2024-01-27T18:48:04,4.5,-215,,,Under,Kyle Kuzma Total Assists
2024-01-27T17:54:04,5.5,-180,,,Under,Kyle Kuzma Total Assists
2024-01-27T17:33:10,6.5,100,,,Under,Kyle Kuzma Total Assists
2024-01-27T17:12:03,0.5,135,,,Under,Marvin Bagley III Total Assists
2024-01-27T17:12:03,1.5,-300,,,Under,Marvin Bagley III Total Assists
2024-01-27T17:12:03,2.5,-1400,,,Under,Marvin Bagley III Total Assists
2024-01-27T17:12:03,6.5,160,,,Under,Tyus Jones Total Assists
2024-01-27T17:57:13,7.5,105,,,Under,Tyus Jones Total Assists
2024-01-27T18:08:03,8.5,105,,,Under,Tyus Jones Total Assists
2024-01-27T18:28:12,9.5,-150,,,Under,Tyus Jones Total Assists
2024-01-27T19:08:05,10.5,-170,,,Under,Tyus Jones Total Assists
2024-01-27T18:36:06,11.5,-140,,,Under,Tyus Jones Total Assists
